28.50,92524,92.20,2022-05-30 10:06:55.293406
28.50,92529,92.10,2022-05-30 10:07:01.379235
28.50,92520,92.10,2022-05-30 10:07:07.465203
28.60,92534,92.10,2022-05-30 10:07:13.551031
28.60,92522,92.20,2022-05-30 10:07:19.621413
28.60,92526,92.10,2022-05-30 10:07:25.707401
28.60,92531,92.20,2022-05-30 10:07:31.793709
28.60,92526,92.20,2022-05-30 10:07:37.879455
28.70,92531,92.20,2022-05-30 10:07:43.965540
28.70,92528,92.20,2022-05-30 10:07:50.051071
28.70,92523,92.20,2022-05-30 10:07:56.137116
28.70,92533,92.10,2022-05-30 10:08:02.206423
28.70,92526,92.20,2022-05-30 10:08:08.292430
28.80,92529,92.20,2022-05-30 10:08:14.378322
28.80,92529,92.10,2022-05-30 10:08:20.464409
28.80,92533,92.10,2022-05-30 10:08:26.550540
28.80,92534,92.00,2022-05-30 10:08:32.636150
28.80,92532,91.90,2022-05-30 10:08:38.722000
28.80,92529,91.90,2022-05-30 10:08:44.792858
28.90,92526,91.80,2022-05-30 10:08:50.878403
28.90,92536,91.80,2022-05-30 10:08:56.964351
28.90,92522,91.90,2022-05-30 10:09:03.050364
28.90,92531,91.80,2022-05-30 10:09:09.136256
28.90,92528,91.90,2022-05-30 10:09:15.222274
29.00,92529,91.80,2022-05-30 10:09:21.308292
29.00,92526,91.80,2022-05-30 10:09:27.393985
29.00,92527,91.80,2022-05-30 10:09:33.464482
29.00,92531,91.80,2022-05-30 10:09:39.550378
29.00,92524,91.80,2022-05-30 10:09:45.636371
29.10,92525,91.70,2022-05-30 10:09:51.722563
29.10,92530,91.70,2022-05-30 10:09:57.808244
29.10,92520,91.70,2022-05-30 10:10:03.894162
29.10,92519,91.60,2022-05-30 10:10:09.980265
29.10,92522,91.60,2022-05-30 10:10:16.050705
29.20,92524,91.70,2022-05-30 10:10:22.136379
29.20,92519,91.60,2022-05-30 10:10:28.221406
29.20,92523,91.60,2022-05-30 10:10:34.308281
29.20,92515,91.50,2022-05-30 10:10:40.393275
29.20,92521,91.40,2022-05-30 10:10:46.479151
29.30,92520,91.40,2022-05-30 10:10:52.565025
29.30,92521,91.30,2022-05-30 10:10:58.635540
29.30,92515,91.40,2022-05-30 10:11:04.721532
29.30,92512,91.40,2022-05-30 10:11:10.807262
29.30,92516,91.40,2022-05-30 10:11:16.893378
29.40,92509,91.40,2022-05-30 10:11:22.979239
29.40,92522,91.40,2022-05-30 10:11:29.065196
29.40,92515,91.40,2022-05-30 10:11:35.151077
29.40,92521,91.30,2022-05-30 10:11:41.221790
29.40,92519,91.20,2022-05-30 10:11:47.307642
29.40,92512,91.10,2022-05-30 10:11:53.393411
29.40,92507,91.10,2022-05-30 10:11:59.479521
29.40,92513,91.10,2022-05-30 10:12:05.564327
29.40,92513,91.10,2022-05-30 10:12:11.650342
29.50,92517,91.10,2022-05-30 10:12:17.736150
29.50,92511,91.10,2022-05-30 10:12:23.822081
29.50,92508,91.20,2022-05-30 10:12:29.892976
