30.10,92414,49.50,2022-05-30 11:21:37.980279
30.00,92418,49.50,2022-05-30 11:21:44.066633
30.00,92416,49.50,2022-05-30 11:21:50.152187
29.90,92419,49.60,2022-05-30 11:21:56.238120
29.80,92424,49.70,2022-05-30 11:22:02.324141
29.80,92418,49.70,2022-05-30 11:22:08.410177
29.70,92416,49.80,2022-05-30 11:22:14.495833
29.60,92419,49.90,2022-05-30 11:22:20.566367
29.60,92426,49.90,2022-05-30 11:22:26.651584
29.50,92419,49.90,2022-05-30 11:22:32.737231
29.40,92414,50.00,2022-05-30 11:22:38.823301
29.40,92424,50.10,2022-05-30 11:22:44.909081
29.30,92414,50.20,2022-05-30 11:22:50.995206
29.20,92418,50.20,2022-05-30 11:22:57.080923
29.10,92426,50.10,2022-05-30 11:23:03.166839
29.10,92423,50.30,2022-05-30 11:23:09.237363
29.00,92418,50.30,2022-05-30 11:23:15.322272
28.90,92417,50.30,2022-05-30 11:23:21.408880
28.90,92420,50.40,2022-05-30 11:23:27.494196
28.80,92421,50.40,2022-05-30 11:23:33.580180
28.70,92421,50.40,2022-05-30 11:23:39.666045
28.70,92417,50.40,2022-05-30 11:23:45.752127
28.60,92420,50.40,2022-05-30 11:23:51.822641
28.50,92419,50.40,2022-05-30 11:23:57.907351
28.50,92415,50.40,2022-05-30 11:24:03.993323
28.40,92413,50.50,2022-05-30 11:24:10.079669
28.30,92411,50.50,2022-05-30 11:24:16.165626
28.20,92409,50.50,2022-05-30 11:24:22.251154
28.20,92415,50.50,2022-05-30 11:24:28.337226
28.10,92412,50.40,2022-05-30 11:24:34.422962
28.00,92415,50.50,2022-05-30 11:24:40.494050
28.00,92414,50.50,2022-05-30 11:24:46.579529
27.90,92410,50.50,2022-05-30 11:24:52.665306
27.80,92412,50.50,2022-05-30 11:24:58.751167
27.80,92406,50.50,2022-05-30 11:25:04.836290
27.70,92409,50.50,2022-05-30 11:25:10.922091
27.70,92411,50.50,2022-05-30 11:25:17.007949
27.60,92401,50.50,2022-05-30 11:25:23.078618
27.50,92405,50.60,2022-05-30 11:25:29.164195
27.50,92403,50.60,2022-05-30 11:25:35.250418
27.40,92402,50.70,2022-05-30 11:25:41.336527
27.30,92407,50.60,2022-05-30 11:25:47.422144
27.30,92415,50.60,2022-05-30 11:25:53.508046
27.20,92405,50.60,2022-05-30 11:25:59.593900
27.10,92402,50.50,2022-05-30 11:26:05.664707
27.10,92399,50.50,2022-05-30 11:26:11.750481
27.00,92407,50.50,2022-05-30 11:26:17.836265
26.90,92405,50.50,2022-05-30 11:26:23.922421
26.90,92407,50.40,2022-05-30 11:26:30.008267
26.80,92404,50.40,2022-05-30 11:26:36.094058
26.70,92401,50.40,2022-05-30 11:26:42.179978
26.70,92399,50.40,2022-05-30 11:26:48.249751
26.60,92407,50.30,2022-05-30 11:26:54.335541
26.50,92404,50.30,2022-05-30 11:27:00.421300
26.50,92404,50.30,2022-05-30 11:27:06.507122
26.40,92406,50.20,2022-05-30 11:27:12.593304
26.30,92405,50.10,2022-05-30 11:27:18.679358
26.30,92403,50.00,2022-05-30 11:27:24.764923
26.20,92407,50.00,2022-05-30 11:27:30.836319
26.10,92410,49.90,2022-05-30 11:27:36.921235
26.10,92403,49.80,2022-05-30 11:27:43.007290
26.00,92403,49.80,2022-05-30 11:27:49.093300
25.90,92400,49.70,2022-05-30 11:27:55.179166
25.90,92399,49.60,2022-05-30 11:28:01.265098
25.80,92401,49.60,2022-05-30 11:28:07.350992
25.70,92403,49.50,2022-05-30 11:28:13.421961
25.70,92399,49.50,2022-05-30 11:28:19.507370
25.60,92395,49.50,2022-05-30 11:28:25.593289
25.50,92398,49.40,2022-05-30 11:28:31.679296
25.50,92405,49.30,2022-05-30 11:28:37.765657
25.40,92399,49.40,2022-05-30 11:28:43.851062
25.30,92398,49.30,2022-05-30 11:28:49.936949
25.30,92406,49.20,2022-05-30 11:28:56.008138
25.20,92403,49.10,2022-05-30 11:29:02.093772
25.20,92398,49.10,2022-05-30 11:29:08.179271
25.10,92399,49.00,2022-05-30 11:29:14.265340
25.00,92395,48.90,2022-05-30 11:29:20.351233
25.00,92403,48.90,2022-05-30 11:29:26.437541
24.90,92399,48.90,2022-05-30 11:29:32.523042
24.80,92399,48.90,2022-05-30 11:29:38.593507
24.80,92401,48.80,2022-05-30 11:29:44.679360
24.70,92403,48.80,2022-05-30 11:29:50.766452
24.70,92400,48.70,2022-05-30 11:29:56.852450
24.60,92401,48.60,2022-05-30 11:30:02.938215
24.50,92405,48.70,2022-05-30 11:30:09.024093
24.50,92395,48.60,2022-05-30 11:30:15.109986
24.40,92404,48.60,2022-05-30 11:30:21.180475
24.40,92400,48.50,2022-05-30 11:30:27.266456
24.30,92397,48.40,2022-05-30 11:30:33.353311
24.20,92406,48.40,2022-05-30 11:30:39.439253
24.20,92405,48.30,2022-05-30 11:30:45.525228
24.10,92399,48.30,2022-05-30 11:30:51.611098
24.00,92398,48.30,2022-05-30 11:30:57.696943
24.00,92393,48.20,2022-05-30 11:31:03.767448
23.90,92397,48.10,2022-05-30 11:31:09.853496
23.90,92394,48.00,2022-05-30 11:31:15.939678
23.80,92395,48.00,2022-05-30 11:31:22.026176
23.70,92400,48.00,2022-05-30 11:31:28.112141
23.70,92403,48.00,2022-05-30 11:31:34.198060
23.60,92403,47.90,2022-05-30 11:31:40.268976
23.60,92403,47.90,2022-05-30 11:31:46.354385
23.50,92406,47.90,2022-05-30 11:31:52.440348
23.50,92403,47.90,2022-05-30 11:31:58.526809
23.40,92400,47.80,2022-05-30 11:32:04.612238
23.40,92401,47.80,2022-05-30 11:32:10.698179
23.30,92402,47.80,2022-05-30 11:32:16.784035
23.20,92397,47.90,2022-05-30 11:32:22.854339
23.20,92404,47.80,2022-05-30 11:32:28.940411
23.10,92398,47.80,2022-05-30 11:32:35.027397
23.10,92398,47.70,2022-05-30 11:32:41.113551
23.00,92402,47.80,2022-05-30 11:32:47.199213
23.00,92395,47.70,2022-05-30 11:32:53.285126
22.90,92400,47.70,2022-05-30 11:32:59.370949
22.90,92400,47.70,2022-05-30 11:33:05.441428
22.80,92400,47.70,2022-05-30 11:33:11.527467
22.70,92399,47.60,2022-05-30 11:33:17.613499
22.70,92400,47.60,2022-05-30 11:33:23.699314
22.70,92400,47.60,2022-05-30 11:33:29.786164
22.60,92405,47.60,2022-05-30 11:33:35.872030
22.60,92396,47.50,2022-05-30 11:33:41.942919
22.50,92402,47.60,2022-05-30 11:33:48.028470
22.40,92402,47.50,2022-05-30 11:33:54.114976
22.40,92396,47.50,2022-05-30 11:34:00.200759
22.30,92395,47.50,2022-05-30 11:34:06.286206
22.30,92402,47.50,2022-05-30 11:34:12.373095
22.20,92395,47.40,2022-05-30 11:34:18.459018
22.20,92399,47.50,2022-05-30 11:34:24.529686
22.10,92397,47.50,2022-05-30 11:34:30.615324
22.10,92395,47.50,2022-05-30 11:34:36.701403
22.00,92397,47.50,2022-05-30 11:34:42.787247
22.00,92396,47.50,2022-05-30 11:34:48.873493
21.90,92399,47.50,2022-05-30 11:34:54.959067
21.90,92399,47.40,2022-05-30 11:35:01.030306
21.90,92399,47.50,2022-05-30 11:35:07.116857
21.80,92398,47.40,2022-05-30 11:35:13.202312
21.70,92392,47.40,2022-05-30 11:35:19.288341
21.70,92390,47.40,2022-05-30 11:35:25.374220
21.60,92398,47.40,2022-05-30 11:35:31.460112
21.60,92394,47.40,2022-05-30 11:35:37.531544
21.60,92390,47.40,2022-05-30 11:35:43.617442
21.50,92399,47.40,2022-05-30 11:35:49.703974
21.50,92397,47.30,2022-05-30 11:35:55.789324
21.40,92396,47.40,2022-05-30 11:36:01.875253
21.40,92392,47.40,2022-05-30 11:36:07.962243
21.30,92389,47.30,2022-05-30 11:36:14.048480
21.30,92397,47.30,2022-05-30 11:36:20.118462
21.20,92398,47.30,2022-05-30 11:36:26.204365
21.20,92395,47.30,2022-05-30 11:36:32.291336
21.10,92394,47.30,2022-05-30 11:36:38.377288
21.10,92388,47.30,2022-05-30 11:36:44.463110
21.00,92391,47.30,2022-05-30 11:36:50.534767
21.00,92395,47.30,2022-05-30 11:36:56.620857
21.00,92400,47.40,2022-05-30 11:37:02.706410
20.90,92395,47.30,2022-05-30 11:37:08.793628
20.90,92395,47.40,2022-05-30 11:37:14.879298
20.80,92393,47.30,2022-05-30 11:37:20.965066
20.80,92392,47.30,2022-05-30 11:37:27.036562
20.70,92390,47.40,2022-05-30 11:37:33.123001
20.70,92398,47.30,2022-05-30 11:37:39.208418
20.60,92399,47.40,2022-05-30 11:37:45.295887
20.60,92399,47.30,2022-05-30 11:37:51.381170
20.60,92391,47.40,2022-05-30 11:37:57.467137
20.50,92393,47.40,2022-05-30 11:38:03.539083
20.50,92397,47.30,2022-05-30 11:38:09.624964
20.40,92391,47.30,2022-05-30 11:38:15.711396
20.40,92388,47.30,2022-05-30 11:38:21.797298
20.40,92386,47.30,2022-05-30 11:38:27.883208
20.30,92389,47.30,2022-05-30 11:38:33.954583
20.30,92391,47.40,2022-05-30 11:38:40.040529
20.20,92389,47.30,2022-05-30 11:38:46.127733
20.20,92392,47.30,2022-05-30 11:38:52.213372
20.10,92391,47.30,2022-05-30 11:38:58.300282
20.10,92395,47.30,2022-05-30 11:39:04.386170
20.10,92393,47.30,2022-05-30 11:39:10.456848
20.00,92392,47.30,2022-05-30 11:39:16.543972
20.00,92387,47.30,2022-05-30 11:39:22.629590
19.90,92389,47.20,2022-05-30 11:39:28.715631
19.90,92386,47.30,2022-05-30 11:39:34.802320
19.90,92382,47.30,2022-05-30 11:39:40.887992
19.80,92387,47.30,2022-05-30 11:39:46.958729
19.80,92385,47.30,2022-05-30 11:39:53.045751
19.70,92375,47.30,2022-05-30 11:39:59.131383
19.70,92391,47.20,2022-05-30 11:40:05.217241
19.70,92377,47.30,2022-05-30 11:40:11.304104
19.60,92376,47.30,2022-05-30 11:40:17.374597
19.60,92385,47.30,2022-05-30 11:40:23.460483
19.50,92378,47.30,2022-05-30 11:40:29.547580
19.50,92375,47.30,2022-05-30 11:40:35.633466
19.50,92383,47.30,2022-05-30 11:40:41.719219
19.40,92385,47.30,2022-05-30 11:40:47.805132
19.40,92376,47.30,2022-05-30 11:40:53.876571
19.30,92384,47.20,2022-05-30 11:40:59.962420
19.30,92375,47.20,2022-05-30 11:41:06.048779
19.30,92382,47.20,2022-05-30 11:41:12.134250
19.20,92382,47.30,2022-05-30 11:41:18.221198
19.20,92376,47.20,2022-05-30 11:41:24.291634
19.10,92374,47.30,2022-05-30 11:41:30.377525
19.10,92375,47.30,2022-05-30 11:41:36.463431
19.10,92377,47.20,2022-05-30 11:41:42.550256
19.00,92375,47.30,2022-05-30 11:41:48.636313
19.00,92367,47.30,2022-05-30 11:41:54.722094
19.00,92373,47.30,2022-05-30 11:42:00.793060
18.90,92376,47.40,2022-05-30 11:42:06.879607
18.90,92368,47.40,2022-05-30 11:42:12.965467
18.90,92370,47.30,2022-05-30 11:42:19.051432
18.80,92369,47.30,2022-05-30 11:42:25.138138
18.80,92374,47.40,2022-05-30 11:42:31.209332
18.80,92377,47.30,2022-05-30 11:42:37.294563
18.70,92370,47.30,2022-05-30 11:42:43.380931
18.70,92374,47.40,2022-05-30 11:42:49.467639
18.70,92363,47.30,2022-05-30 11:42:55.553396
18.60,92371,47.30,2022-05-30 11:43:01.639347
18.60,92375,47.40,2022-05-30 11:43:07.709970
18.60,92372,47.40,2022-05-30 11:43:13.796509
18.50,92383,47.30,2022-05-30 11:43:19.882934
18.50,92374,47.40,2022-05-30 11:43:25.968460
18.50,92369,47.40,2022-05-30 11:43:32.054342
18.40,92371,47.40,2022-05-30 11:43:38.140174
18.40,92366,47.40,2022-05-30 11:43:44.211562
18.40,92373,47.40,2022-05-30 11:43:50.297727
18.30,92371,47.40,2022-05-30 11:43:56.383523
18.30,92369,47.40,2022-05-30 11:44:02.469278
18.20,92361,47.40,2022-05-30 11:44:08.556196
18.20,92373,47.40,2022-05-30 11:44:14.626683
18.20,92366,47.40,2022-05-30 11:44:20.712764
18.20,92371,47.40,2022-05-30 11:44:26.798463
18.10,92371,47.40,2022-05-30 11:44:32.884424
18.10,92364,47.40,2022-05-30 11:44:38.971563
18.00,92373,47.40,2022-05-30 11:44:45.057344
18.00,92362,47.40,2022-05-30 11:44:51.127484
18.00,92367,47.50,2022-05-30 11:44:57.213553
18.00,92374,47.50,2022-05-30 11:45:03.299639
17.90,92369,47.40,2022-05-30 11:45:09.386384
17.90,92367,47.50,2022-05-30 11:45:15.472390
17.90,92362,47.50,2022-05-30 11:45:21.558178
17.80,92373,47.50,2022-05-30 11:45:27.629675
17.80,92369,47.40,2022-05-30 11:45:33.715534
17.80,92369,47.50,2022-05-30 11:45:39.801598
17.70,92369,47.50,2022-05-30 11:45:45.887394
17.70,92370,47.50,2022-05-30 11:45:51.974449
