32.60,92466,86.10,2022-05-30 10:37:49.224507
32.60,92463,86.20,2022-05-30 10:37:55.295171
32.60,92464,86.10,2022-05-30 10:38:01.380762
32.50,92460,86.10,2022-05-30 10:38:07.466166
32.50,92466,86.10,2022-05-30 10:38:13.551702
32.50,92467,86.20,2022-05-30 10:38:19.637641
32.50,92464,86.10,2022-05-30 10:38:25.723726
32.50,92477,86.20,2022-05-30 10:38:31.808458
32.50,92467,86.10,2022-05-30 10:38:37.894486
32.60,92467,86.20,2022-05-30 10:38:43.980335
32.60,92465,86.00,2022-05-30 10:38:50.050883
32.60,92461,86.00,2022-05-30 10:38:56.136987
32.60,92465,85.80,2022-05-30 10:39:02.221710
32.60,92467,85.90,2022-05-30 10:39:08.307691
32.60,92472,85.70,2022-05-30 10:39:14.393711
32.60,92464,85.70,2022-05-30 10:39:20.479685
32.60,92464,85.50,2022-05-30 10:39:26.565588
32.60,92463,85.60,2022-05-30 10:39:32.650393
32.60,92467,85.80,2022-05-30 10:39:38.720881
32.60,92465,85.60,2022-05-30 10:39:44.806666
32.60,92461,85.40,2022-05-30 10:39:50.892892
32.70,92461,85.60,2022-05-30 10:39:56.978967
32.70,92461,85.50,2022-05-30 10:40:03.064666
32.70,92463,85.60,2022-05-30 10:40:09.149713
32.70,92459,85.20,2022-05-30 10:40:15.235620
32.70,92462,85.10,2022-05-30 10:40:21.321408
32.70,92456,85.30,2022-05-30 10:40:27.391938
32.70,92457,85.40,2022-05-30 10:40:33.477814
32.70,92459,85.40,2022-05-30 10:40:39.562868
32.60,92453,85.40,2022-05-30 10:40:45.649223
32.60,92460,85.50,2022-05-30 10:40:51.734686
32.60,92460,85.50,2022-05-30 10:40:57.820697
32.60,92456,85.30,2022-05-30 10:41:03.905577
32.70,92458,85.30,2022-05-30 10:41:09.991391
32.70,92461,85.50,2022-05-30 10:41:16.077403
32.70,92461,85.30,2022-05-30 10:41:22.147862
32.70,92459,85.20,2022-05-30 10:41:28.233853
32.70,92455,85.10,2022-05-30 10:41:34.318873
32.70,92462,85.10,2022-05-30 10:41:40.404679
32.70,92458,85.30,2022-05-30 10:41:46.490733
32.70,92459,85.20,2022-05-30 10:41:52.576521
32.70,92455,85.40,2022-05-30 10:41:58.661484
32.70,92450,85.60,2022-05-30 10:42:04.747359
32.80,92462,85.60,2022-05-30 10:42:10.817993
